	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_Hyp_both_S84_R2_001 - polya	0.045461172904905825	0.0552776989408707	0.059778324389799145	0.06493832596923499	0.06977119520485321	0.07359199875178565	0.0780082853933236	0.08654950643268697	0.09626380361120883	0.105988323675475	0.10981935010815175	0.11412062928506632	0.11944930847928313	0.12489043941668725	0.1300606638818674	0.1357727012914955	0.14216456060311958	0.14771558756227496	0.15321805581414488	0.1588457544163825	0.16372718235928613	0.16903541578201434	0.17459922134835007	0.18212582097759156	0.1882033265525784	0.19319976196010544	0.19796362671694964	0.20287827903852226	0.20759102936664495	0.2125363503454505	0.21730277082373073	0.22225064752397236	0.22706818243097412	0.23156114071559433	0.2360489875573424	0.24067228763520246	0.2452138046271081	0.25024090869186805	0.2550814450917945	0.25979930686278935
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_Hyp_both_S84_R2_001 - polyg	0.2740423424260365	0.27485506184270836	0.2749981822431286	0.2751310797578045	0.2752665329939165	0.27537387329423163	0.2755578852376291	0.2760000250460701	0.27776347283696196	0.2788343201186775	0.2806565495025991	0.2819753017636139	0.2883211580893887	0.2890597615844144	0.2893894496496681	0.2900462700587394	0.29041429394553425	0.29067242181057784	0.29097399694003473	0.2912627934623112	0.2915209213273548	0.29177138202809016	0.29200395267877305	0.292241634772328	0.29245631537295835	0.2927016646308216	0.2930364641389474	0.29335592931845683	0.2936447258407333	0.293938633805882	0.2942095402781059	0.29452644973617925	0.29482802486563614	0.2951858258666867	0.2955231810962486	0.29588609354017126	0.29631034329855976	0.29676526171418116	0.2974169706803803	0.29829102741151803
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_IC_right_S15_R1_001 - polya	0.0072242801864827524	0.011297398158290171	0.01539528509073696	0.02034357300513543	0.024744191678730067	0.029202604593816565	0.034723330709658246	0.04101464671205808	0.05104882787774041	0.06357366564104822	0.06881918108311913	0.07380875059858322	0.07928544300662158	0.08502908976821758	0.09108097248443683	0.09653289593183582	0.10244442120443199	0.10830916066248714	0.11330148228468893	0.11870111570407146	0.12422184181991314	0.1299131985534927	0.13518348295620297	0.14045376735891324	0.14586716131198432	0.15098057563064526	0.15655359177450337	0.16186515777827928	0.16737487546717011	0.17274698781917558	0.17852090775488635	0.1840939238987445	0.18943301096989745	0.19520968301234595	0.20048547162853164	0.20577226867166817	0.21110585152934572	0.21686601093136795	0.22284358676566912	0.22892574265600318
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_IC_right_S15_R2_001 - polya	0.025363415694714304	0.035769131269987174	0.040477985898205074	0.045558374936013515	0.049914959901804834	0.053729379840267724	0.057560312419156864	0.06550014035744363	0.0745132899234364	0.08417318457279047	0.08772340226443343	0.09172496546106045	0.09626869368501588	0.10125000688026685	0.10596711782869787	0.11124015433814585	0.11723149070613555	0.12223482075528817	0.12714733128209643	0.1324506409656592	0.1370906929254344	0.14204723716004602	0.14713313041132986	0.15368314444707423	0.15896718938347304	0.16341734597834642	0.16804914161790852	0.17259286984186395	0.1776127125314428	0.18238761772136572	0.1870221654676655	0.1916567132139653	0.19624172303898635	0.2008294849707451	0.2048530650212738	0.20957568018318024	0.2141359210475619	0.21888880938358313	0.22371050038804705	0.22812487959533023
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_IC_right_S15_R2_001 - polyg	0.21492577568128401	0.2156303150061372	0.21572113452848155	0.21591928621359652	0.2160596436572196	0.21618624056715416	0.21632384590403955	0.21672565348774486	0.21801639154772978	0.2188392714623044	0.2204877833981913	0.22154459238547108	0.22640756499100062	0.22691945684421425	0.22724145333252604	0.2277560972924774	0.2281111190616417	0.22839458605562557	0.22868906147656032	0.2288982215886261	0.22920370543651164	0.22945139504290535	0.2297266057166761	0.229944022148955	0.23019171175534872	0.23044215346848013	0.230678834647923	0.23092652425431667	0.23118797439439892	0.23144392032100572	0.23174665206215359	0.2320658964437277	0.23238789293203949	0.23272640206077752	0.23309243225689266	0.2334667187732209	0.23387678267713935	0.2342538213002053	0.2348537805690256	0.23566014784317396
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_PFC_right_S11_R1_001 - polya	0.003916324240169054	0.008942120100376589	0.013309973488235722	0.018227033757775034	0.022394002749314905	0.026323227822275103	0.031535164269897734	0.037836299600315614	0.04776809787338433	0.0600865502128149	0.06518606511754327	0.07029848085506278	0.07584768193136819	0.08121627134859759	0.08731467930658318	0.09277541752946361	0.0986231807360784	0.10424425788079163	0.10941011992558873	0.11492246147963374	0.12010859626167408	0.12594345863549772	0.13115355210700733	0.13641893486190754	0.1417138052346161	0.14694417144336894	0.15225931455332073	0.1575541849260293	0.16283431148983368	0.1682047438831761	0.17359729198987475	0.17903038557105988	0.18436211546602885	0.18974729166827542	0.1948560214535689	0.2000384702833832	0.2054881506495855	0.21116636005380238	0.21707862742437287	0.2227605227808158
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_PFC_right_S11_R2_001 - polya	0.022497209411644067	0.03294688397247161	0.03710095213122034	0.042078830612489335	0.04649460137928701	0.04982854516774151	0.05380384464352723	0.06181894775905439	0.07089560511568149	0.08061546113575283	0.0838480412379912	0.087475018228416	0.09191474768468293	0.09662170867733788	0.10108723979918711	0.10611303565939464	0.1116124763806485	0.11641158617895449	0.12127704311732922	0.12640973159209196	0.13079785771719432	0.13545321537868468	0.14068358158743752	0.14799282485167775	0.15349779450127066	0.15791172229195533	0.16222612937253686	0.16664374311544755	0.1711922081623827	0.1757793757076913	0.18031862587406136	0.18511220674402828	0.18971043214601502	0.1938626573286507	0.19781215513885414	0.20241038054084087	0.20666028345746668	0.21141884778128622	0.21604840377719428	0.22009005039304874
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_PFC_right_S11_R2_001 - polyg	0.3002724121422417	0.30087322235508646	0.30098195794575466	0.3011754704376219	0.3012860490044031	0.30138925566673225	0.3015606524452432	0.30199190885569005	0.30400259579499567	0.3050641500360956	0.3071669857810523	0.308746416309911	0.3166380400258658	0.3174729082050642	0.3178562472365725	0.31847364423443447	0.31883671052869955	0.3191020990889745	0.31936933062536255	0.3196365621617505	0.31992959536372084	0.32013600868837916	0.3203663807025067	0.32059859569274735	0.32084186853966606	0.32107039757768063	0.32137080268410306	0.32161223255490873	0.32185366242571445	0.3221190509859895	0.32241208418795975	0.3227290760793993	0.3230386960663868	0.3233722747428436	0.32367267984926595	0.32403021721519193	0.32446515957786487	0.32488535813163355	0.3255377716756429	0.3265569374661434
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_SC_right_S47_R1_001 - polya	0.004186943440818757	0.008981387025973429	0.013279778334997694	0.017890660725460937	0.021760742580205206	0.025399187689267435	0.030047219369132516	0.03614188808335147	0.04562369789009081	0.05752021150794953	0.06223380075734727	0.06697361303455807	0.07211332648591803	0.07720059388165189	0.08315322119521676	0.0884502728134551	0.09375388018864671	0.09898755948967015	0.10393715598938544	0.1091315007486893	0.11425154692918947	0.12006431809441802	0.1253395171894788	0.13030878096005388	0.13552934874717082	0.14056854059191404	0.1455968061750685	0.1505813667118679	0.15591775287182583	0.16128254731191458	0.1665118561083025	0.1720012099305033	0.17707318056001287	0.1822784515809055	0.1872499006037983	0.1924245780922424	0.19760799658995745	0.20311264717838254	0.20899971692241476	0.21456992508037248
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_SC_right_S47_R2_001 - polya	0.021780409851065004	0.03130373945184169	0.03558027823768841	0.04061072907316063	0.04476489372921306	0.04831592874556508	0.05259902328836506	0.06080246048921768	0.07000674325160212	0.07975078333647208	0.08327559532501105	0.08714349192743756	0.09193137975563896	0.09707764896395221	0.10192890910936851	0.10740733666998054	0.11323321934911561	0.11847782491172783	0.12384480460413433	0.12931012065083983	0.13404774767573285	0.13900608518471916	0.14464622141684505	0.15318618747463195	0.1593005234597107	0.16387425656077212	0.16822072342078698	0.17280101227880165	0.1774118946692649	0.18216700371269998	0.18692866851308834	0.19168159230420564	0.19615917430328583	0.20061053327455297	0.2047690684352409	0.20931220800385372	0.2138793853479619	0.2186476059053035	0.22326504405272	0.22765084545445446
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
5_Chow_SC_right_S47_R2_001 - polyg	0.28043561518982874	0.2810300038202581	0.28122230602422055	0.28140149671427644	0.28155883488115485	0.2816812090109491	0.2817992126361079	0.2822821533983318	0.2845985208551522	0.2857851128636932	0.28818014940395276	0.2898759052025307	0.2986016177073268	0.2996155747827652	0.299973956162877	0.3005814563072129	0.3009529492012313	0.3012282909932684	0.3015167442992121	0.3017352695309876	0.30200405556607146	0.3022182102932115	0.3024891815806131	0.30271426256934186	0.30295901082893045	0.30324527888255637	0.3035752519825374	0.3039052250825184	0.30416089960369574	0.30443187089109736	0.30470065692618126	0.3050437415400688	0.30535186211687226	0.30569931723539534	0.30607081012941373	0.30645322928502083	0.30688590924393633	0.30741474030483307	0.3082123574008137	0.30946887748352286
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
6_Chow_Hip_right_S86_R1_001 - polya	0.005283313341192842	0.010193989259861341	0.014410788598656925	0.018918844773448545	0.022645218998691978	0.02620240726773183	0.030742587358258307	0.03646706914220985	0.046020721681756374	0.05753393308112918	0.06213407781436073	0.0667727712464741	0.07211176604160736	0.07714879602883297	0.08248993241834855	0.08738133398757614	0.09246333745683054	0.09775950036431733	0.10259307888522216	0.1076772239488589	0.11276351060687795	0.11808751424133494	0.12297034943303323	0.12797311391014166	0.13296088722657382	0.13788655430591856	0.1426451770234421	0.14773360527584345	0.15275350250801048	0.15817601948405435	0.16352572225109924	0.168907548933879	0.1738203664469298	0.17849975017230732	0.1834810987055925	0.18823115504558674	0.19336669837439924	0.19885560477629516	0.20430810407369157	0.20979915206996982
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
6_Chow_Hip_right_S86_R2_001 - polya	0.027063328209426002	0.03676475076135286	0.041058647497912104	0.04581512862105329	0.05015614043402365	0.053312850553568956	0.056844339690020916	0.06449411482368157	0.07382718314184875	0.08327375596227907	0.08662963435938048	0.09029604394191884	0.09488976389200342	0.09983684691517143	0.10435561106187467	0.10947188004124625	0.11505929978472908	0.11977294902022378	0.12474144798721502	0.129615716801384	0.13405095876717663	0.13896163468584513	0.1437802220460737	0.14999512894357742	0.15508355719597877	0.15949524162356582	0.16370133299044978	0.16811515901241916	0.17256325054450572	0.17704989077547412	0.18161576999858847	0.18618164922170283	0.19068970539649446	0.1951720624386982	0.1993010564078185	0.2039226170848733	0.20834072629560732	0.21316788003336518	0.21772305128456793	0.22218827557171308
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
6_Chow_Hip_right_S86_R2_001 - polyg	0.19679539098049964	0.19744215248396144	0.1975834977131948	0.19777624120760395	0.19792829440874896	0.19809319717618787	0.198219551244745	0.19863287896053347	0.199793623115753	0.20051748201697844	0.20170606689916815	0.20259054537906787	0.20613916727057843	0.2066745658661594	0.2069722474853024	0.20739199998423788	0.2076811152258516	0.207961664089936	0.2082207970101972	0.20845851398663512	0.20873692125633722	0.20900247895974536	0.20930444376765303	0.2095250279890324	0.20976916974861728	0.2100304442632608	0.21037952414757957	0.21066649779481098	0.2109748873858656	0.21128756016568487	0.21156382584100464	0.21185936586576534	0.2121977377781725	0.21252111852990338	0.21285734884792823	0.21327281815809904	0.21364331398624106	0.21404593373011796	0.2145363588436701	0.21523023542354303
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
6_Chow_Hyp_both_S66_R1_001 - polya	0.00393211871247967	0.008349426940579465	0.012605997537737624	0.017315014799768536	0.02144359061673243	0.02547393788145421	0.030608612203200943	0.036436839636232884	0.04580427157277605	0.057996518541978716	0.06301212795191682	0.06794141530079369	0.07346007396312322	0.07871083657388335	0.0846938483922665	0.09008451227440176	0.0956835397522021	0.10147902433448668	0.10661072203343819	0.11182874179345095	0.11693364988724553	0.12288689547767652	0.12834899830689694	0.13371584920667048	0.1388445702828268	0.1438958991663075	0.1489889007689212	0.15412357509066793	0.159207646824896	0.1647024925048638	0.16989669928251483	0.17545107741838695	0.18075839586225617	0.18586628057884597	0.19101286139177356	0.19613562922233943	0.20154117621845077	0.2073634504058923	0.21339111156620366	0.21926101171836862
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
6_Chow_Hyp_both_S66_R2_001 - polya	0.021973429474280787	0.031906419741914896	0.03616001371627784	0.041059534837202545	0.04526847946963726	0.04861718011425469	0.052281402775164965	0.05997597270079702	0.069230292971122	0.07859177166207473	0.08179759441252182	0.08542907422268473	0.09023929665975296	0.09487687497469871	0.09959482210511526	0.10479498212835674	0.11053986412312264	0.11545129173522821	0.12043415829441895	0.12543190796758577	0.12960810974927311	0.1343528464848466	0.13926129747415697	0.14596762863177748	0.1514267548382027	0.1558262033295312	0.15974939217362522	0.16415777053333935	0.16861079823498173	0.17305191944544326	0.17777284319865505	0.1823747020400582	0.18657174018131203	0.19099202503220705	0.1953200345764504	0.19999928561052915	0.20444338344378588	0.20912561110065986	0.21365603099497785	0.21805250286351113
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
6_Chow_Hyp_both_S66_R2_001 - polyg	0.18729803614334462	0.18792908017593032	0.18804814508773893	0.18819399960470448	0.1883130645165131	0.18841724631434564	0.18860179692764903	0.18895601504027967	0.19048897577981563	0.1913105236712951	0.1927303727446129	0.19389125563474696	0.19961530126994634	0.20038624657390716	0.20074641793212825	0.2013536489823522	0.20165428788466896	0.20185074498915317	0.20209482805836085	0.20233891112756852	0.20263062016149966	0.2028747032307073	0.2031396226594815	0.20341049533384611	0.2036188589295112	0.20384210563915237	0.20411297831351696	0.20435408475992942	0.20464281717106533	0.20490178335424908	0.20517860927420412	0.20547627155372566	0.20577691045604243	0.2060596896215879	0.20637223501508553	0.20672645312771618	0.20713722707345592	0.20756883737876217	0.20823857750768565	0.2090988214955029
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
6_Chow_IC_right_S22_R1_001 - polya	0.004531637297596597	0.009500870025973182	0.0138642013886544	0.01878294233655637	0.023060016907593458	0.027111982290681222	0.032556679285193756	0.03888498243801203	0.049246316556240094	0.0620501905549276	0.06695210090933804	0.07203073249540962	0.07775103045834608	0.08308632859516361	0.08921897609864277	0.09461949278524001	0.10056910758449868	0.10624522523951986	0.11164153427774422	0.11713041158017204	0.12257721239887101	0.12849947748370594	0.13396100507171	0.13962870742998543	0.14514914209520988	0.15040028726456972	0.15593544869909925	0.16133806920988294	0.1668542962267345	0.17259773625572186	0.17824650419631927	0.18377745798247594	0.18907067963556465	0.19460584107009418	0.20015572927392883	0.20567826776333972	0.21141750014395416	0.21725771608551783	0.2235755001174039	0.22942833900408624
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
