comparison,module,coef,pvalue,pvalue_bh
chow.vs.fast,HY__13,-0.0015366625214956037,0.9879856391195498,0.9986888418342929
chow.vs.fast,HY__25,-0.001271140183395177,0.98816023428475,0.9986888418342929
chow.vs.fast,HY__29,5.696235665729377e-4,0.9882547793076659,0.9986888418342929
chow.vs.HFD,HPF__07,-5.783380968650499e-4,0.9903095114236882,0.9992580913461913
chow.vs.HFD,HY__70,-2.808714076691693e-4,0.9943802402809909,0.9993510813082054
chow.vs.fast,HY__56,-5.039945289994299e-4,0.9951276765814059,0.9993510813082054
chow.vs.HFD,SC__24,2.6004885519947317e-4,0.9962179450719268,0.9993510813082054
chow.vs.HFD,SC__74,-2.1938465665617303e-4,0.9966750371082331,0.9993510813082054
chow.vs.fast,SC__33,-1.8211963014905935e-4,0.9985334557160102,0.9993510813082054
chow.vs.HFD,IC__10,6.411023144118502e-5,0.9993510813082054,0.9993510813082054
